OA,pca_cluster,ae_cluster,oac_supergroup
E00001359,3,3,3
E00001360,2,0,5
E00001361,3,3,3
E00001362,2,4,5
E00001363,2,0,5
E00001364,2,4,5
E00001365,5,6,5
E00001366,2,4,5
E00001367,2,4,5
E00001368,2,4,5
E00001369,2,4,5
E00001370,2,4,5
E00001371,3,0,5
E00001372,2,4,5
E00001374,2,4,5
E00001375,2,4,5
E00001376,1,0,6
E00001377,0,5,3
E00001378,1,0,6
E00001379,1,0,5
E00001380,2,4,5
E00001381,2,4,5
E00001382,2,4,5
E00001383,5,0,4
E00001384,5,6,4
E00001385,1,0,5
E00001386,2,4,5
E00001387,3,3,4
E00001388,3,3,4
E00001389,2,4,5
E00001390,3,3,3
E00001391,2,4,5
E00001392,3,3,3
E00001393,5,6,4
E00001394,2,4,5
E00001395,2,4,5
E00001396,3,3,6
E00001397,5,0,4
E00001398,5,6,4
E00001399,5,0,4
E00001400,5,0,4
E00001401,5,0,4
E00001402,2,2,5
E00001403,5,6,4
E00001404,1,0,4
E00001405,1,0,4
E00001406,4,0,6
E00001407,5,6,4
E00001408,3,0,3
E00001410,7,2,5
E00001411,3,3,4
E00001412,0,5,6
E00001413,5,6,4
E00001415,1,0,4
E00001416,1,0,6
E00001417,5,6,4
E00001418,7,2,5
E00001419,1,0,6
E00001420,1,0,6
E00001421,1,0,4
E00001422,0,5,5
E00001423,2,4,5
E00001424,2,4,5
E00001425,1,0,5
E00001426,3,3,3
E00001427,3,0,6
E00001428,3,0,3
E00001429,3,3,3
E00001430,7,2,5
E00001431,2,4,5
E00001432,2,0,5
E00001433,7,7,5
E00001434,2,0,5
E00001435,5,0,5
E00001436,5,6,4
E00001437,1,0,5
E00001438,2,2,5
E00001439,4,0,6
E00001440,1,0,6
E00001441,1,0,4
E00001442,5,6,4
E00001443,1,0,5
E00001444,1,0,4
E00001445,3,3,4
E00001446,5,0,5
E00001447,1,0,4
E00001448,3,3,3
E00001449,3,3,3
E00001450,3,0,3
E00001451,5,0,5
E00001452,1,0,3
E00001453,5,0,4
E00001454,3,3,3
E00001455,3,3,3
E00001456,5,0,4
E00001457,1,0,3
E00001458,3,3,3
E00001459,3,0,3
E00001460,1,0,6
E00001461,5,6,4
E00001462,5,6,4
E00001463,5,6,4
E00001464,5,6,4
E00001465,5,0,4
E00001466,3,3,3
E00001467,1,0,3
E00001468,5,6,4
E00001469,3,3,4
E00001470,3,3,3
E00001471,1,0,5
E00001472,2,4,5
E00001474,1,0,4
E00001475,5,0,4
E00001476,5,0,5
E00001477,3,3,3
E00001478,3,3,3
E00001479,3,3,3
E00001480,3,3,4
E00001481,1,0,6
E00001482,3,3,3
E00001483,5,6,5
E00001484,3,3,3
E00001485,3,3,3
E00001486,3,3,3
E00001487,5,6,4
E00001488,5,6,5
E00001489,5,6,5
E00001490,1,0,5
E00001491,3,3,3
E00001492,3,3,3
E00001493,3,3,3
E00001494,5,6,4
E00001495,5,6,5
E00001496,5,6,4
E00001497,5,6,4
E00001498,5,6,4
E00001499,5,6,4
E00001500,5,6,4
E00001503,5,6,4
E00001504,3,3,4
E00001505,5,0,4
E00001506,3,3,4
E00001507,3,3,3
E00001508,5,6,4
E00001509,3,3,4
E00001511,5,6,4
E00001512,5,6,4
E00001514,3,3,3
E00001516,5,6,4
E00001517,5,6,4
E00001518,5,6,4
E00001519,5,6,4
E00001520,3,3,4
E00001521,5,6,4
E00001522,5,6,4
E00001523,5,6,4
E00001524,2,4,5
E00001525,3,3,3
E00001526,1,0,5
E00001527,2,4,5
E00001528,3,3,3
E00001529,5,6,4
E00001530,5,3,4
E00001531,2,4,5
E00001534,5,6,4
E00001535,5,6,4
E00001536,3,3,3
E00001537,5,6,4
E00001538,5,6,4
E00001539,3,3,4
E00001540,3,3,4
E00001541,5,6,4
E00001542,1,0,5
E00001543,3,0,3
E00001544,3,3,3
E00001545,5,0,4
E00001546,5,0,4
E00001547,5,6,4
E00001548,5,6,4
E00001549,3,3,3
E00001550,5,6,4
E00001551,5,6,4
E00001552,3,3,4
E00001553,5,6,4
E00001554,5,0,4
E00001555,3,3,4
E00001556,5,6,5
E00001557,5,6,5
E00001558,5,0,4
E00001559,5,6,4
E00001560,5,6,4
E00001561,3,3,3
E00001562,3,3,3
E00001563,1,0,4
E00001564,1,0,4
E00001565,3,3,3
E00001566,1,0,5
E00001567,3,3,4
E00001568,1,0,5
E00001570,5,6,4
E00001571,3,3,3
E00001572,3,3,3
E00001574,1,0,4
E00001575,3,3,3
E00001576,1,0,5
E00001577,1,0,3
E00001578,2,4,5
E00001579,3,3,4
E00001580,1,0,5
E00001581,3,3,3
E00001582,3,3,3
E00001583,3,3,3
E00001584,3,3,3
E00001585,1,0,5
E00001586,3,3,3
E00001587,3,3,4
E00001588,1,0,4
E00001589,5,0,5
E00001590,3,3,3
E00001591,4,1,6
E00001592,2,2,5
E00001593,1,0,6
E00001594,7,2,5
E00001595,4,1,6
E00001596,1,0,6
E00001597,1,0,6
E00001598,7,2,6
E00001599,4,1,6
E00001600,7,2,6
E00001601,7,2,5
E00001602,2,4,5
E00001603,7,2,5
E00001604,1,0,6
E00001605,1,0,6
E00001606,7,2,5
E00001607,1,2,6
E00001608,1,0,6
E00001609,1,0,5
E00001610,7,2,1
E00001611,7,2,5
E00001612,1,0,6
E00001613,2,2,5
E00001614,7,2,5
E00001615,2,2,5
E00001616,1,0,6
E00001617,7,7,2
E00001618,1,0,5
E00001619,7,2,5
E00001620,1,0,5
E00001621,1,0,6
E00001622,7,2,6
E00001623,0,5,6
E00001624,7,2,5
E00001625,0,5,6
E00001626,7,2,5
E00001627,5,6,4
E00001628,1,0,6
E00001629,1,0,6
E00001630,1,2,6
E00001631,1,0,6
E00001633,3,3,4
E00001634,5,6,4
E00001635,5,6,4
E00001636,3,3,3
E00001637,0,5,4
E00001638,5,6,4
E00001639,3,3,4
E00001640,5,6,4
E00001641,3,3,3
E00001642,5,0,4
E00001643,1,2,5
E00001644,5,6,4
E00001645,1,0,4
E00001646,3,3,4
E00001647,1,0,4
E00001648,1,0,4
E00001649,1,0,6
E00001650,1,0,6
E00001651,1,0,5
E00001652,1,0,6
E00001653,1,0,6
E00001654,1,0,6
E00001655,7,2,4
E00001656,1,0,5
E00001657,0,5,6
E00001658,0,5,3
E00001659,1,0,4
E00001660,1,0,6
E00001661,1,0,6
E00001662,7,2,2
E00001663,7,2,5
E00001664,1,2,6
E00001665,7,2,2
E00001666,1,2,6
E00001667,7,2,6
E00001668,7,2,5
E00001669,7,2,2
E00001670,7,2,2
E00001671,3,0,6
E00001672,7,2,5
E00001673,7,2,5
E00001674,7,2,5
E00001675,1,2,2
E00001676,7,2,5
E00001677,7,2,1
E00001678,2,4,5
E00001679,7,2,6
E00001680,1,0,6
E00001681,7,2,2
E00001682,7,2,6
E00001683,7,2,2
E00001684,4,1,7
E00001685,7,2,6
E00001686,7,2,5
E00001687,7,2,6
E00001688,7,7,5
E00001689,7,2,5
E00001690,7,7,2
E00001691,7,2,5
E00001692,1,0,5
E00001693,7,2,5
E00001694,7,2,2
E00001695,2,2,5
E00001696,7,2,2
E00001697,7,2,2
E00001698,1,2,5
E00001699,2,2,2
E00001700,7,2,5
E00001701,2,2,1
E00001702,7,2,1
E00001703,7,2,5
E00001704,1,7,6
E00001705,1,0,4
E00001706,1,0,6
E00001707,1,0,4
E00001708,1,0,6
E00001709,7,2,5
E00001710,0,5,6
E00001711,1,0,6
E00001712,2,4,5
E00001713,7,2,5
E00001714,1,2,6
E00001715,7,2,5
E00001716,2,4,5
E00001717,7,2,6
E00001718,7,2,5
E00001719,2,4,5
E00001720,1,2,6
E00001721,1,2,6
E00001722,1,2,5
E00001723,1,2,6
E00001724,7,2,5
E00001725,2,2,1
E00001726,7,2,1
E00001727,1,2,6
E00001728,7,2,5
E00001729,7,2,5
E00001730,7,2,5
E00001731,1,2,6
E00001732,7,2,5
E00001733,7,2,5
E00001734,7,2,5
E00001735,7,2,5
E00001736,7,2,5
E00001737,0,0,6
E00001738,4,1,6
E00001739,7,2,5
E00001740,7,2,5
E00001741,7,2,5
E00001742,2,2,5
E00001743,7,4,5
E00001744,7,2,5
E00001745,7,2,5
E00001746,7,2,2
E00001747,7,2,5
E00001748,7,2,5
E00001749,7,7,5
E00001750,0,5,6
E00001751,7,2,2
E00001752,7,2,5
E00001753,7,2,5
E00001754,7,2,5
E00001755,7,7,1
E00001756,7,2,5
E00001757,3,0,3
E00001758,7,2,5
E00001759,7,2,5
E00001760,7,2,5
E00001761,7,2,5
E00001762,7,2,5
E00001763,7,2,5
E00001764,7,2,5
E00001765,7,2,5
E00001766,1,2,5
E00001767,1,0,5
E00001768,1,0,6
E00001769,1,2,5
E00001770,1,0,6
E00001771,3,3,3
E00001772,1,0,6
E00001773,3,0,4
E00001774,1,0,5
E00001775,7,2,5
E00001776,1,0,4
E00001777,1,2,5
E00001778,7,2,5
E00001779,1,0,6
E00001780,2,4,5
E00001781,7,2,5
E00001782,0,1,6
E00001783,2,4,5
E00001784,1,0,5
E00001785,7,2,5
E00001786,7,2,5
E00001788,2,2,5
E00001789,7,2,6
E00001790,2,4,5
E00001791,0,0,3
E00001792,7,2,5
E00001793,7,2,5
E00001794,1,2,6
E00001795,1,0,3
E00001796,7,2,6
E00001797,7,2,5
E00001798,7,2,5
E00001799,4,1,6
E00001800,1,2,5
E00001802,4,1,6
E00001803,4,1,6
E00001804,1,0,6
E00001805,4,1,6
E00001806,1,2,6
E00001807,7,2,5
E00001808,4,1,4
E00001809,7,2,5
E00001810,7,2,5
E00001811,2,2,5
E00001812,7,2,6
E00001813,4,1,4
E00001814,1,0,6
E00001815,7,2,6
E00001816,1,0,6
E00001817,7,7,6
E00001818,1,0,6
E00001819,7,2,5
E00001820,7,2,5
E00001821,3,0,3
E00001822,3,0,6
E00001823,4,1,6
E00001824,1,2,6
E00001825,4,1,6
E00001826,0,5,6
E00001827,5,6,4
E00001828,3,0,4
E00001829,4,1,6
E00001830,4,1,4
E00001831,1,0,6
E00001832,7,2,5
E00001833,7,2,6
E00001834,1,2,5
E00001835,1,0,6
E00001836,4,1,6
E00001837,7,2,6
E00001838,1,0,6
E00001839,1,0,6
E00001840,7,2,6
E00001841,7,2,6
E00001843,7,2,6
E00001844,7,2,6
E00001845,0,7,6
E00001846,1,0,6
E00001847,1,0,6
E00001849,0,5,6
E00001851,1,0,6
E00001852,4,1,6
E00001853,1,0,6
E00001854,4,1,6
E00001855,7,2,6
E00001856,4,1,6
E00001857,7,2,6
E00001858,0,5,8
E00001859,1,0,6
E00001860,0,5,6
E00001861,1,1,6
E00001862,4,1,6
E00001864,7,2,6
E00001865,4,1,6
E00001866,4,1,6
E00001867,0,5,3
E00001868,7,2,5
E00001869,7,2,2
E00001870,1,0,6
E00001871,4,1,6
E00001872,7,2,5
E00001873,1,2,2
E00001874,4,1,6
E00001875,3,5,3
E00001876,7,2,6
E00001877,7,7,2
E00001878,1,2,6
E00001879,4,1,6
E00001880,7,2,6
E00001881,7,7,5
E00001882,4,1,6
E00001883,2,2,5
E00001884,2,4,1
E00001885,7,2,2
E00001886,1,0,6
E00001887,0,5,6
E00001888,4,1,6
E00001889,0,5,6
E00001890,4,1,6
E00001891,1,2,5
E00001892,7,2,5
E00001893,4,1,6
E00001894,4,1,6
E00001895,1,0,6
E00001896,1,1,6
E00001897,0,5,6
E00001898,4,1,6
E00001899,7,2,5
E00001900,7,2,5
E00001901,7,2,5
E00001902,7,2,2
E00001903,2,4,5
E00001904,7,2,5
E00001905,1,0,5
E00001906,7,2,5
E00001907,3,3,3
E00001908,1,0,6
E00001909,1,0,5
E00001910,0,5,3
E00001911,7,2,5
E00001912,2,4,5
E00001913,1,0,6
E00001914,7,2,5
E00001915,7,7,5
E00001916,0,5,3
E00001917,1,0,6
E00001918,7,2,5
E00001919,7,2,6
E00001920,2,4,5
E00001921,7,2,5
E00001922,1,0,5
E00001923,7,2,6
E00001924,7,2,6
E00001925,1,0,6
E00001926,2,2,5
E00001927,7,2,5
E00001928,7,2,6
E00001929,1,0,5
E00001930,7,2,5
E00001931,2,2,5
E00001932,1,0,6
E00001933,1,0,5
E00001934,1,2,5
E00001935,3,5,3
E00001936,7,2,5
E00001937,1,0,6
E00001938,7,2,6
E00001939,2,2,5
E00001940,1,2,5
E00001941,7,2,5
E00001943,3,3,3
E00001944,4,1,6
E00001945,7,2,5
E00001946,7,2,6
E00001947,4,1,6
E00001948,0,5,4
E00001949,1,0,5
E00001950,1,0,5
E00001951,7,2,6
E00001952,1,0,4
E00001953,5,1,4
E00001954,7,2,5
E00001955,7,2,5
E00001956,4,0,6
E00001957,7,2,6
E00001958,7,2,5
E00001959,1,0,6
E00001960,7,2,5
E00001961,7,2,5
E00001962,4,1,6
E00001963,1,0,6
E00001964,7,2,5
E00001965,4,1,4
E00001966,7,2,6
E00001967,1,0,5
E00001968,3,3,4
E00001969,7,2,5
E00001970,2,2,5
E00001971,2,2,5
E00001972,3,3,3
E00001973,0,5,6
E00001974,3,3,4
E00001975,0,5,4
E00001976,4,2,6
E00001977,7,0,5
E00001980,1,0,5
E00001982,7,7,5
E00001983,0,5,6
E00001984,5,6,4
E00001985,5,6,4
E00001986,5,6,4
E00001987,1,0,4
E00001988,5,6,4
E00001989,1,0,4
E00001990,1,0,6
E00001991,4,0,4
E00001993,1,0,6
E00001994,5,6,4
E00001995,1,0,4
E00001996,1,0,4
E00001997,3,3,4
E00001998,5,6,4
E00002000,5,6,4
E00002001,5,6,4
E00002002,1,0,4
E00002004,7,7,5
E00002005,7,2,5
E00002006,7,2,5
E00002007,7,2,5
E00002008,7,2,5
E00002009,1,0,5
E00002010,1,0,4
E00002011,7,2,5
E00002012,7,2,5
E00002013,7,2,5
E00002014,1,0,5
E00002015,7,2,5
E00002016,7,2,5
E00002017,1,2,5
E00002018,7,2,5
E00002019,1,0,4
E00002020,7,2,5
E00002021,1,0,6
E00002022,1,0,5
E00002023,7,2,5
E00002024,1,2,6
E00002025,1,2,5
E00002026,7,2,5
E00002027,7,2,5
E00002028,7,2,5
E00002029,7,2,5
E00002030,1,2,5
E00002031,1,2,5
E00002032,1,2,5
E00002033,7,2,6
E00002034,1,0,6
E00002035,7,2,5
E00002036,0,5,3
E00002037,5,6,4
E00002038,7,2,5
E00002039,1,0,6
E00002040,5,6,4
E00002042,5,6,4
E00002043,5,6,4
E00002044,3,0,4
E00002045,5,6,4
E00002046,3,0,4
E00002047,5,6,4
E00002048,5,6,4
E00002049,1,0,6
E00002050,3,0,6
E00002051,7,2,5
E00002052,0,5,3
E00002053,1,0,4
E00002054,7,2,6
E00002055,1,0,6
E00002056,7,2,5
E00002057,7,2,5
E00002058,7,2,5
E00002059,7,2,5
E00002060,7,2,5
E00002061,7,2,5
E00002062,7,7,5
E00002063,7,2,5
E00002064,7,7,1
E00002065,7,2,5
E00002066,7,2,5
E00002067,7,7,1
E00002068,3,3,3
E00002069,3,3,3
E00002070,5,6,4
E00002072,5,6,4
E00002073,1,0,6
E00002075,0,5,3
E00002076,7,2,5
E00002077,1,2,2
E00002078,2,4,1
E00002079,0,5,8
E00002080,0,5,6
E00002081,1,0,6
E00002082,1,0,6
E00002083,2,4,5
E00002084,0,5,3
E00002085,7,2,6
E00002086,0,5,8
E00002087,7,2,2
E00002088,0,5,3
E00002089,1,0,5
E00002090,2,2,5
E00002091,2,2,5
E00002092,2,2,5
E00002093,7,2,1
E00002094,2,2,5
E00002095,2,2,5
E00002096,1,0,3
E00002097,2,2,1
E00002098,7,2,1
E00002099,7,2,5
E00002100,7,2,5
E00002101,0,0,3
E00002102,7,2,2
E00002103,1,0,5
E00002104,0,0,6
E00002105,1,0,6
E00002106,1,0,6
E00002107,7,2,2
E00002108,4,6,6
E00002109,5,6,4
E00002110,4,1,6
E00002111,5,6,4
E00002112,3,3,6
E00002114,3,3,3
E00002115,5,6,6
E00002117,1,0,4
E00002118,3,3,4
E00002120,1,0,4
E00002121,4,1,6
E00002123,0,5,6
E00002124,4,1,4
E00002125,4,1,6
E00002126,4,0,4
E00002127,4,0,6
E00002128,1,0,6
E00002129,4,1,6
E00002130,3,5,4
E00002131,4,0,4
E00002132,0,5,4
E00002133,7,2,6
E00002134,0,5,6
E00002135,4,6,4
E00002136,1,0,6
E00002137,1,0,4
E00002138,4,5,4
E00002139,1,0,4
E00002140,1,0,4
E00002141,4,1,6
E00002142,3,3,6
E00002143,4,1,6
E00002144,1,2,6
E00002145,4,1,6
E00002146,7,2,5
E00002147,7,2,1
E00002148,0,5,8
E00002149,7,2,5
E00002150,7,2,5
E00002151,1,0,4
E00002152,1,0,4
E00002153,7,2,5
E00002154,7,2,5
E00002155,4,1,6
E00002156,1,1,6
E00002157,7,2,5
E00002158,1,0,6
E00002159,7,2,5
E00002160,7,2,5
E00002161,7,2,5
E00002162,7,2,5
E00002163,7,2,5
E00002164,7,2,5
E00002165,7,2,5
E00002166,1,0,6
E00002167,1,1,6
E00002168,7,2,6
E00002169,1,0,6
E00002170,7,2,5
E00002171,1,0,6
E00002172,7,2,5
E00002173,7,2,5
E00002174,1,0,6
E00002175,7,2,5
E00002176,2,4,5
E00002177,1,0,6
E00002178,2,4,5
E00002179,2,2,5
E00002180,2,4,5
E00002181,7,2,5
E00002182,7,2,6
E00002183,0,5,8
E00002184,1,2,6
E00002185,0,0,6
E00002186,7,2,2
E00002187,1,2,5
E00002188,1,2,2
E00002189,2,4,5
E00002190,1,0,6
E00002191,2,4,1
E00002192,2,4,1
E00002193,1,2,6
E00002194,7,2,5
E00002195,7,2,5
E00002196,2,4,5
E00002197,7,2,7
E00002198,4,1,6
E00002199,7,2,5
E00002200,2,4,5
E00002201,7,2,6
E00002202,7,2,5
E00002203,2,4,5
E00002204,7,2,2
E00002205,2,4,1
E00002206,1,2,6
E00002207,2,4,1
E00002208,7,2,5
E00002209,7,2,5
E00002210,7,2,5
E00002211,7,2,5
E00002212,0,5,6
E00002213,5,0,4
E00002214,7,2,5
E00002215,1,2,5
E00002216,7,2,5
E00002217,7,2,5
E00002218,7,2,5
E00002219,7,2,5
E00002220,7,2,5
E00002221,7,2,5
E00002222,1,2,5
E00002223,7,2,5
E00002224,7,2,4
E00002225,4,1,4
E00002226,1,0,6
E00002227,7,2,5
E00002228,7,2,6
E00002229,7,2,5
E00002230,7,2,5
E00002231,7,2,5
E00002232,7,2,5
E00002233,7,2,5
E00002234,7,2,5
E00002235,7,2,5
E00002236,0,5,4
E00002237,7,2,5
E00002238,7,2,5
E00002239,7,2,5
E00002240,1,0,6
E00002241,0,0,6
E00002242,7,2,5
E00002243,0,0,6
E00002244,7,2,2
E00002245,2,4,5
E00002246,2,4,5
E00002247,7,2,5
E00002248,7,2,5
E00002249,2,2,5
E00002250,2,4,5
E00002251,1,0,4
E00002252,3,3,3
E00002253,2,4,5
E00002254,0,0,6
E00002255,0,0,5
E00002256,2,4,5
E00002257,0,0,6
E00002258,7,7,2
E00002260,1,0,2
E00002261,2,4,5
E00002262,3,3,3
E00002263,1,0,3
E00002264,0,5,3
E00002265,1,0,6
E00002266,1,0,5
E00002267,0,5,8
E00002268,2,4,5
E00002269,2,4,5
E00002270,2,4,5
E00002271,2,2,5
E00002272,3,0,3
E00002273,2,4,5
E00002274,7,2,5
E00002275,5,6,4
E00002279,5,6,4
E00002280,5,6,4
E00002281,5,6,4
E00002282,1,0,6
E00002283,4,5,4
E00002284,5,6,4
E00002285,5,6,4
E00002286,5,6,4
E00002287,3,3,4
E00002288,5,6,4
E00002289,5,6,4
E00002290,5,6,4
E00002291,5,6,4
E00002292,3,3,4
E00002293,5,6,4
E00002294,3,3,4
E00002296,5,6,4
E00002297,3,3,3
E00002298,3,3,3
E00002299,3,3,3
E00002300,3,3,3
E00002301,3,3,6
E00002302,0,3,4
E00002303,3,3,3
E00002304,5,6,4
E00002305,0,5,6
E00002306,3,3,4
E00002307,5,6,4
E00002308,0,5,6
E00002309,0,5,3
E00002310,5,6,4
E00002311,5,6,4
E00002312,5,6,4
E00002314,5,6,4
E00002316,5,6,4
E00002319,5,6,4
E00002321,5,6,4
E00002323,5,6,4
E00002324,5,6,4
E00002325,5,6,4
E00002326,5,6,4
E00002327,3,3,3
E00002328,3,3,3
E00002329,5,6,4
E00002330,5,6,4
E00002331,5,6,4
E00002333,5,6,4
E00002334,5,6,4
E00002336,5,6,4
E00002337,5,6,4
E00002339,5,3,4
E00002340,5,6,4
E00002341,5,6,4
E00002343,5,6,4
E00002345,5,6,4
E00002346,5,6,4
E00002347,5,6,4
E00002348,5,6,4
E00002349,5,6,4
E00002350,5,6,4
E00002351,5,6,4
E00002352,5,6,4
E00002353,3,3,4
E00002354,5,6,5
E00002355,5,6,4
E00002356,5,6,4
E00002357,5,6,5
E00002358,5,6,4
E00002359,5,6,4
E00002360,5,6,4
E00002361,5,6,5
E00002362,5,6,5
E00002363,5,6,5
E00002364,5,6,4
E00002365,5,6,4
E00002366,5,6,5
E00002367,5,6,5
E00002368,3,3,3
E00002369,5,3,4
E00002370,3,3,3
E00002372,3,3,4
E00002373,5,6,4
E00002374,5,6,4
E00002375,3,3,3
E00002376,5,6,4
E00002377,5,3,4
E00002378,5,6,4
E00002379,5,6,4
E00002380,5,6,4
E00002381,5,6,4
E00002382,5,6,4
E00002383,3,3,3
E00002385,3,6,4
E00002386,3,3,3
E00002387,5,6,5
E00002388,5,0,4
E00002389,2,4,5
E00002390,3,3,3
E00002391,5,6,4
E00002392,3,3,3
E00002393,3,3,3
E00002394,3,3,4
E00002395,3,3,4
E00002396,1,0,4
E00002397,5,6,4
E00002398,1,0,4
E00002399,5,6,4
E00002400,1,0,4
E00002401,1,0,3
E00002402,1,0,4
E00002403,5,6,4
E00002404,1,0,6
E00002405,1,0,3
E00002406,5,6,3
E00002407,3,3,3
E00002408,3,3,3
E00002409,3,3,3
E00002410,3,3,3
E00002411,3,3,3
E00002412,3,3,3
E00002413,3,3,3
E00002414,3,3,3
E00002415,3,3,3
E00002416,3,3,3
E00002417,3,3,3
E00002418,3,3,4
E00002419,5,6,4
E00002420,3,3,3
E00002421,3,3,3
E00002422,5,6,4
E00002423,3,6,4
E00002424,3,3,3
E00002426,5,6,4
E00002427,5,6,4
E00002428,5,6,4
E00002429,5,6,4
E00002430,5,6,4
E00002431,5,6,4
E00002432,5,6,4
E00002433,5,6,4
E00002434,5,6,4
E00002435,5,6,4
E00002436,5,6,4
E00002437,5,6,4
E00002438,5,6,4
E00002439,5,6,4
E00002440,5,6,4
E00002441,3,3,4
E00002442,5,6,4
E00002444,5,6,4
E00002445,5,6,4
E00002446,5,6,4
E00002448,5,6,4
E00002449,3,3,4
E00002450,3,3,3
E00002451,5,6,4
E00002452,3,3,4
E00002453,5,6,4
E00002454,5,6,4
E00002455,5,3,4
E00002456,3,3,3
E00002457,5,6,4
E00002458,5,6,4
E00002459,5,6,4
E00002460,1,0,4
E00002461,5,6,4
E00002462,5,6,4
E00002463,5,6,4
E00002464,3,3,4
E00002465,3,3,3
E00002466,3,3,3
E00002467,5,6,4
E00002468,3,3,4
E00002469,5,6,4
E00002470,3,3,4
E00002471,3,3,3
E00002472,1,0,6
E00002473,5,6,4
E00002474,5,0,4
E00002475,5,6,4
E00002476,3,3,4
E00002477,3,3,4
E00002478,3,3,3
E00002479,5,6,4
E00002480,5,6,4
E00002481,5,6,4
E00002482,3,3,3
E00002483,3,3,4
E00002484,5,6,4
E00002486,5,6,4
E00002487,5,6,4
E00002488,5,6,4
E00002489,5,6,4
E00002490,5,6,4
E00002491,5,3,4
E00002492,5,6,4
E00002493,5,6,4
E00002494,5,6,4
E00002495,3,3,3
E00002496,5,6,4
E00002497,5,6,4
E00002498,5,6,4
E00002499,5,6,4
E00002500,5,6,4
E00002501,5,6,4
E00002502,5,6,4
E00002503,5,6,4
E00002504,5,6,4
E00002505,5,6,4
E00002506,3,3,3
E00002507,5,6,5
E00002508,5,6,4
E00002509,5,6,4
E00002510,3,3,4
E00002511,5,6,4
E00002512,3,3,4
E00002513,5,6,4
E00002514,3,3,4
E00002515,5,6,5
E00002516,5,6,4
E00002517,5,6,4
E00002518,5,6,4
E00002520,5,6,3
E00002521,5,6,4
E00002522,5,6,4
E00002523,5,6,5
E00002524,5,6,4
E00002526,5,6,4
E00002527,3,3,4
E00002528,5,6,4
E00002529,5,6,4
E00002530,5,6,4
E00002531,3,3,4
E00002533,5,6,4
E00002534,5,3,4
E00002535,3,3,3
E00002536,3,3,3
E00002537,5,6,4
E00002538,5,3,4
E00002540,3,3,4
E00002541,5,6,4
E00002542,5,6,4
E00002544,3,3,4
E00002545,3,3,4
E00002546,3,3,3
E00002547,3,3,3
E00002548,3,3,4
E00002549,3,3,3
E00002550,5,6,4
E00002552,3,3,4
E00002553,3,3,3
E00002554,3,3,4
E00002555,3,3,3
E00002556,3,3,3
E00002559,5,6,4
E00002560,5,6,4
E00002561,5,6,4
E00002562,3,3,4
E00002563,3,3,3
E00002564,5,6,4
E00002565,3,3,4
E00002566,3,3,4
E00002567,3,3,4
E00002568,3,3,4
E00002569,3,3,4
E00002570,3,3,3
E00002571,3,0,4
E00002572,3,3,3
E00002573,1,0,4
E00002575,3,3,4
E00002576,1,0,6
E00002577,5,6,4
E00002578,1,0,4
E00002579,3,3,4
E00002580,3,3,4
E00002581,3,3,4
E00002582,3,3,3
E00002583,3,3,4
E00002584,1,0,3
E00002585,5,6,4
E00002586,3,6,4
E00002587,1,0,4
E00002588,3,3,4
E00002589,3,3,4
E00002591,3,3,4
E00002592,3,3,4
E00002593,1,0,4
E00002594,3,3,4
E00002595,1,0,4
E00002596,3,3,4
E00002597,3,0,4
E00002598,3,3,4
E00002599,3,3,3
E00002600,3,0,3
E00002601,3,3,4
E00002602,3,3,4
E00002603,3,3,4
E00002604,3,3,4
E00002605,3,3,3
E00002606,3,0,3
E00002607,3,3,3
E00002608,5,6,5
E00002609,5,6,5
E00002610,5,6,4
E00002611,5,6,5
E00002612,5,6,4
E00002613,5,6,5
E00002614,5,6,5
E00002615,2,6,5
E00002616,5,6,5
E00002617,5,6,5
E00002618,3,3,4
E00002619,5,6,5
E00002620,5,6,5
E00002621,5,6,5
E00002622,5,6,5
E00002623,5,6,5
E00002624,5,6,5
E00002625,5,6,5
E00002626,5,6,4
E00002627,5,6,4
E00002628,5,6,4
E00002629,5,6,4
E00002630,5,6,5
E00002631,5,6,5
E00002632,5,6,5
E00002633,5,6,4
E00002634,5,6,4
E00002635,5,6,5
E00002636,5,6,4
E00002637,3,3,4
E00002638,5,6,5
E00002639,3,3,3
E00002640,3,3,3
E00002641,3,3,3
E00002642,3,3,3
E00002643,3,3,3
E00002644,3,3,3
E00002645,1,0,3
E00002646,3,3,3
E00002647,1,0,4
E00002648,3,3,3
E00002649,3,3,3
E00002650,3,3,3
E00002651,3,3,3
E00002652,1,0,3
E00002653,3,3,3
E00002654,3,3,3
E00002655,3,0,3
E00002657,3,3,3
E00002658,3,3,3
E00002659,3,3,3
E00002660,3,3,3
E00002661,3,3,3
E00002662,3,3,3
E00002663,3,3,3
E00002664,3,3,3
E00002665,5,6,3
E00002667,3,3,3
E00002668,3,3,3
E00002669,3,3,3
E00002670,3,3,3
E00002672,3,3,3
E00002676,3,3,3
E00002677,5,6,4
E00002678,3,3,3
E00002679,3,3,3
E00002680,3,3,3
E00002681,5,6,4
E00002682,3,3,3
E00002683,3,3,3
E00002684,3,3,3
E00002685,3,0,3
E00002686,3,3,3
E00002687,3,3,3
E00002688,1,0,6
E00002689,3,3,3
E00002690,3,3,3
E00002691,3,3,3
E00002692,5,6,4
E00002693,3,3,3
E00002694,3,3,4
E00002695,5,6,4
E00002696,5,6,4
E00002697,3,3,4
E00002698,3,3,3
E00002699,5,6,4
E00002700,3,3,4
